Start Time,A124 (HQ),A136 (HQ),A143 (HQ),A168 (HQ),A226 (HQ),A235 (HQ),A236 (HQ),A318 (HQ),A345 (HQ),A346 (HQ),Boardroom (HQ),District Counsel (HQ),B108 (Admin),B124 (Admin),B207 (Admin),B228 (Admin),B232 (Admin),C209,C212,C225,D102,D131,Evergreen (BHA),G111 (BHA),G112 (BHA),Maple (BHA),R-316 Rinc,Computers (BHA),Date,Month,Time,Hour,Minute
2016-02-02 22:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-02,2,22:45:00,22,45
2016-02-02 23:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-02,2,23:00:00,23,0
2016-02-02 23:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-02,2,23:15:00,23,15
2016-02-02 23:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-02,2,23:30:00,23,30
2016-02-02 23:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-02,2,23:45:00,23,45
2016-02-03 00:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,00:00:00,0,0
2016-02-03 00:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,00:15:00,0,15
2016-02-03 00:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,00:30:00,0,30
2016-02-03 00:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,00:45:00,0,45
2016-02-03 01:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,01:00:00,1,0
2016-02-03 01:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,01:15:00,1,15
2016-02-03 01:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,01:30:00,1,30
2016-02-03 01:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,01:45:00,1,45
2016-02-03 02:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,02:00:00,2,0
2016-02-03 02:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,02:15:00,2,15
2016-02-03 02:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,02:30:00,2,30
2016-02-03 02:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,02:45:00,2,45
2016-02-03 03:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,03:00:00,3,0
2016-02-03 03:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,03:15:00,3,15
2016-02-03 03:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,03:30:00,3,30
2016-02-03 03:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,03:45:00,3,45
2016-02-03 04:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,04:00:00,4,0
2016-02-03 04:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,04:15:00,4,15
2016-02-03 04:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,04:30:00,4,30
2016-02-03 04:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,04:45:00,4,45
2016-02-03 05:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,05:00:00,5,0
2016-02-03 05:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,05:15:00,5,15
2016-02-03 05:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,05:30:00,5,30
2016-02-03 05:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,05:45:00,5,45
2016-02-03 06:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,06:00:00,6,0
2016-02-03 06:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,06:15:00,6,15
2016-02-03 06:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,06:30:00,6,30
2016-02-03 06:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,06:45:00,6,45
2016-02-03 07:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,1,0,1,2016-02-03,2,07:00:00,7,0
2016-02-03 07:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,1,0,1,2016-02-03,2,07:15:00,7,15
2016-02-03 07:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,1,0,1,2016-02-03,2,07:30:00,7,30
2016-02-03 07:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,1,0,1,2016-02-03,2,07:45:00,7,45
2016-02-03 08:00:00,0,1,0,3,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,26,0,2,0,0,2,0,3,2016-02-03,2,08:00:00,8,0
2016-02-03 08:15:00,0,1,0,3,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,26,0,2,0,0,2,0,3,2016-02-03,2,08:15:00,8,15
2016-02-03 08:30:00,0,1,0,3,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,10,0,0,1,0,2,2016-02-03,2,08:30:00,8,30
2016-02-03 08:45:00,0,1,0,3,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,10,0,0,1,0,2,2016-02-03,2,08:45:00,8,45
2016-02-03 09:00:00,0,1,7,3,0,0,2,1,4,2,0,0,0,9,0,0,1,0,1,0,1,0,10,0,0,1,0,2,2016-02-03,2,09:00:00,9,0
2016-02-03 09:15:00,0,1,7,3,0,0,2,1,4,2,0,0,0,9,0,0,1,0,1,0,1,0,10,0,0,1,0,2,2016-02-03,2,09:15:00,9,15
2016-02-03 09:30:00,0,1,7,3,0,4,2,1,4,2,0,0,0,9,0,0,1,0,1,0,1,2,10,0,0,1,0,2,2016-02-03,2,09:30:00,9,30
2016-02-03 09:45:00,0,1,7,3,0,4,2,1,4,2,0,0,0,9,0,0,1,0,1,0,1,2,10,0,0,1,0,2,2016-02-03,2,09:45:00,9,45
2016-02-03 10:00:00,8,1,1,3,1,2,2,14,2,2,0,0,0,2,0,0,1,1,1,0,1,0,10,0,0,1,0,2,2016-02-03,2,10:00:00,10,0
2016-02-03 10:15:00,8,1,1,3,1,2,2,14,2,2,0,0,0,2,0,0,1,1,1,0,1,0,10,0,0,1,0,2,2016-02-03,2,10:15:00,10,15
2016-02-03 10:30:00,8,4,1,3,1,0,2,14,2,2,0,0,0,2,0,0,1,1,1,0,1,0,10,0,0,1,0,2,2016-02-03,2,10:30:00,10,30
2016-02-03 10:45:00,8,4,1,3,1,0,2,14,2,2,0,0,0,2,0,0,1,1,1,0,1,0,10,0,0,1,0,2,2016-02-03,2,10:45:00,10,45
2016-02-03 11:00:00,8,4,0,3,0,1,2,0,2,6,0,0,0,2,0,0,1,0,1,0,1,0,10,0,0,1,0,2,2016-02-03,2,11:00:00,11,0
2016-02-03 11:15:00,8,4,0,3,0,1,2,0,2,6,0,0,0,2,0,0,1,0,1,0,1,0,10,0,0,1,0,2,2016-02-03,2,11:15:00,11,15
2016-02-03 11:30:00,3,4,0,3,0,0,2,0,0,6,2,0,0,1,0,0,1,5,1,0,2,0,10,0,0,1,0,2,2016-02-03,2,11:30:00,11,30
2016-02-03 11:45:00,3,4,0,3,0,0,2,0,0,6,2,0,0,1,0,0,1,5,1,0,2,0,10,0,0,1,0,2,2016-02-03,2,11:45:00,11,45
2016-02-03 12:00:00,0,4,0,3,0,0,2,0,0,1,2,0,0,1,0,0,1,5,1,0,2,0,10,0,0,1,0,2,2016-02-03,2,12:00:00,12,0
2016-02-03 12:15:00,0,4,0,3,0,0,2,0,0,1,2,0,0,1,0,0,1,5,1,0,2,0,10,0,0,1,0,2,2016-02-03,2,12:15:00,12,15
2016-02-03 12:30:00,0,4,0,3,0,0,2,0,0,1,2,0,0,1,0,0,1,5,1,0,2,0,10,0,0,1,0,2,2016-02-03,2,12:30:00,12,30
2016-02-03 12:45:00,0,4,0,3,0,0,2,0,0,1,2,0,0,1,0,0,1,5,1,0,2,0,10,0,0,1,0,2,2016-02-03,2,12:45:00,12,45
2016-02-03 13:00:00,0,1,0,3,0,0,2,7,0,6,2,0,0,1,0,0,4,0,1,0,1,0,10,0,0,1,0,2,2016-02-03,2,13:00:00,13,0
2016-02-03 13:15:00,0,1,0,3,0,0,2,7,0,6,2,0,0,1,0,0,4,0,1,0,1,0,10,0,0,1,0,2,2016-02-03,2,13:15:00,13,15
2016-02-03 13:30:00,0,1,0,3,0,0,2,7,3,6,0,0,3,3,3,0,1,0,1,0,1,0,10,0,0,1,0,2,2016-02-03,2,13:30:00,13,30
2016-02-03 13:45:00,0,4,0,3,0,0,2,7,3,6,0,0,3,3,3,0,1,0,1,0,1,0,10,0,0,1,0,2,2016-02-03,2,13:45:00,13,45
2016-02-03 14:00:00,0,4,0,3,0,0,2,7,8,1,0,1,3,3,3,0,1,0,1,4,1,0,10,0,3,1,0,2,2016-02-03,2,14:00:00,14,0
2016-02-03 14:15:00,0,4,0,3,0,0,2,7,8,1,0,1,3,3,3,0,1,0,1,4,1,0,10,0,3,1,0,2,2016-02-03,2,14:15:00,14,15
2016-02-03 14:30:00,0,4,0,3,0,3,2,7,8,5,0,1,1,1,1,0,1,0,1,4,1,0,10,0,0,1,0,2,2016-02-03,2,14:30:00,14,30
2016-02-03 14:45:00,0,4,0,3,0,3,2,7,8,5,0,1,1,1,1,0,1,0,1,4,1,0,10,0,0,1,0,2,2016-02-03,2,14:45:00,14,45
2016-02-03 15:00:00,0,4,0,3,0,2,2,7,1,7,0,1,0,1,0,0,1,0,1,0,2,7,10,0,0,1,0,2,2016-02-03,2,15:00:00,15,0
2016-02-03 15:15:00,0,4,0,3,0,2,2,7,1,7,0,1,0,1,0,0,1,0,1,0,2,7,10,0,0,1,0,2,2016-02-03,2,15:15:00,15,15
2016-02-03 15:30:00,0,4,0,3,0,2,2,0,1,1,0,0,0,1,0,0,1,0,1,0,2,7,10,0,0,1,0,2,2016-02-03,2,15:30:00,15,30
2016-02-03 15:45:00,0,4,0,3,0,2,2,0,1,1,0,0,0,1,0,0,1,0,1,0,2,7,10,0,0,1,0,2,2016-02-03,2,15:45:00,15,45
2016-02-03 16:00:00,0,4,0,3,0,0,1,0,0,1,0,0,0,1,0,0,4,4,1,0,2,7,1,0,0,1,0,2,2016-02-03,2,16:00:00,16,0
2016-02-03 16:15:00,0,4,0,3,0,0,1,0,0,1,0,0,0,1,0,0,4,4,1,0,2,7,1,0,0,1,0,2,2016-02-03,2,16:15:00,16,15
2016-02-03 16:30:00,0,4,0,3,0,0,1,0,0,1,0,0,1,1,1,0,4,0,1,0,1,0,1,0,0,1,0,2,2016-02-03,2,16:30:00,16,30
2016-02-03 16:45:00,0,4,0,3,0,0,1,0,0,1,0,0,1,1,1,0,4,0,1,0,1,0,1,0,0,1,0,2,2016-02-03,2,16:45:00,16,45
2016-02-03 17:00:00,0,1,1,2,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,17:00:00,17,0
2016-02-03 17:15:00,0,1,1,2,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,17:15:00,17,15
2016-02-03 17:30:00,0,1,1,2,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,17:30:00,17,30
2016-02-03 17:45:00,0,1,1,2,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,17:45:00,17,45
2016-02-03 18:00:00,0,1,1,2,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,18:00:00,18,0
2016-02-03 18:15:00,0,1,1,2,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,18:15:00,18,15
2016-02-03 18:30:00,0,1,1,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,18:30:00,18,30
2016-02-03 18:45:00,0,1,1,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,18:45:00,18,45
2016-02-03 19:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,19:00:00,19,0
2016-02-03 19:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,19:15:00,19,15
2016-02-03 19:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,19:30:00,19,30
2016-02-03 19:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,19:45:00,19,45
2016-02-03 20:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,20:00:00,20,0
2016-02-03 20:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,20:15:00,20,15
2016-02-03 20:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,20:30:00,20,30
2016-02-03 20:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,20:45:00,20,45
2016-02-03 21:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,21:00:00,21,0
2016-02-03 21:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,21:15:00,21,15
2016-02-03 21:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,21:30:00,21,30
2016-02-03 21:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,21:45:00,21,45
2016-02-03 22:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,22:00:00,22,0
2016-02-03 22:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,22:15:00,22,15
2016-02-03 22:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,22:30:00,22,30
2016-02-03 22:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,22:45:00,22,45
2016-02-03 23:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,23:00:00,23,0
2016-02-03 23:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,23:15:00,23,15
2016-02-03 23:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,23:30:00,23,30
2016-02-03 23:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-03,2,23:45:00,23,45
2016-02-04 00:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-04,2,00:00:00,0,0
2016-02-04 00:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-04,2,00:15:00,0,15
2016-02-04 00:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-04,2,00:30:00,0,30
2016-02-04 00:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-04,2,00:45:00,0,45
2016-02-04 01:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-04,2,01:00:00,1,0
2016-02-04 01:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-04,2,01:15:00,1,15
2016-02-04 01:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-04,2,01:30:00,1,30
2016-02-04 01:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-04,2,01:45:00,1,45
2016-02-04 02:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-04,2,02:00:00,2,0
2016-02-04 02:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-04,2,02:15:00,2,15
2016-02-04 02:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-04,2,02:30:00,2,30
2016-02-04 02:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-04,2,02:45:00,2,45
2016-02-04 03:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-04,2,03:00:00,3,0
2016-02-04 03:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-04,2,03:15:00,3,15
2016-02-04 03:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-04,2,03:30:00,3,30
2016-02-04 03:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-04,2,03:45:00,3,45
2016-02-04 04:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-04,2,04:00:00,4,0
2016-02-04 04:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-04,2,04:15:00,4,15
2016-02-04 04:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-04,2,04:30:00,4,30
2016-02-04 04:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-04,2,04:45:00,4,45
2016-02-04 05:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-04,2,05:00:00,5,0
2016-02-04 05:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-04,2,05:15:00,5,15
2016-02-04 05:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-04,2,05:30:00,5,30
2016-02-04 05:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-04,2,05:45:00,5,45
2016-02-04 06:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-04,2,06:00:00,6,0
2016-02-04 06:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-04,2,06:15:00,6,15
2016-02-04 06:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-04,2,06:30:00,6,30
2016-02-04 06:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-02-04,2,06:45:00,6,45
2016-02-04 07:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,1,0,1,2016-02-04,2,07:00:00,7,0
2016-02-04 07:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,1,0,1,2016-02-04,2,07:15:00,7,15
2016-02-04 07:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,8,0,0,1,0,0,0,2,6,3,0,0,3,0,1,2016-02-04,2,07:30:00,7,30
2016-02-04 07:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,8,0,0,1,0,0,0,2,6,3,0,0,3,0,1,2016-02-04,2,07:45:00,7,45
2016-02-04 08:00:00,0,1,0,2,0,0,1,0,0,1,2,0,0,8,0,0,2,0,0,0,2,0,4,0,0,4,0,2,2016-02-04,2,08:00:00,8,0
2016-02-04 08:15:00,0,1,0,2,0,0,1,0,0,1,2,0,0,8,0,0,2,0,0,0,2,0,4,0,0,4,0,2,2016-02-04,2,08:15:00,8,15
2016-02-04 08:30:00,0,1,0,3,0,0,1,1,0,1,2,0,0,1,0,0,1,0,0,0,1,0,3,0,0,3,0,1,2016-02-04,2,08:30:00,8,30
2016-02-04 08:45:00,0,1,0,3,0,0,1,1,0,1,2,0,0,1,0,0,1,0,0,0,1,0,3,0,0,3,0,1,2016-02-04,2,08:45:00,8,45
2016-02-04 09:00:00,0,1,0,3,0,0,2,1,1,1,2,0,1,3,1,0,1,0,0,0,1,5,3,0,0,3,0,2,2016-02-04,2,09:00:00,9,0
2016-02-04 09:15:00,0,1,0,3,0,0,2,1,1,1,2,0,1,3,1,0,1,0,0,0,1,5,3,0,0,3,0,2,2016-02-04,2,09:15:00,9,15
2016-02-04 09:30:00,0,1,0,3,0,3,2,1,1,1,2,0,1,6,1,0,6,0,0,0,1,1,3,0,0,3,0,2,2016-02-04,2,09:30:00,9,30
2016-02-04 09:45:00,0,1,0,3,0,3,2,1,1,1,2,0,1,6,1,0,6,0,0,0,1,1,3,0,0,3,0,2,2016-02-04,2,09:45:00,9,45
2016-02-04 10:00:00,0,1,0,3,0,5,2,1,1,1,2,0,1,6,1,0,6,0,0,0,1,0,3,0,0,3,0,2,2016-02-04,2,10:00:00,10,0
2016-02-04 10:15:00,0,1,0,3,0,5,2,1,1,1,2,0,1,6,1,0,6,0,0,0,1,0,3,0,0,3,0,2,2016-02-04,2,10:15:00,10,15
2016-02-04 10:30:00,0,1,0,3,0,5,2,1,1,5,2,0,1,6,1,0,1,0,0,0,1,0,3,0,1,3,0,2,2016-02-04,2,10:30:00,10,30
2016-02-04 10:45:00,0,1,0,3,0,5,2,1,1,5,2,0,1,6,1,0,1,0,0,0,1,0,3,0,1,3,0,2,2016-02-04,2,10:45:00,10,45
2016-02-04 11:00:00,6,1,1,3,0,12,2,1,1,5,2,0,1,4,1,0,1,7,0,0,1,0,3,0,1,1,0,2,2016-02-04,2,11:00:00,11,0
2016-02-04 11:15:00,6,1,1,3,0,12,2,1,1,5,2,0,1,4,1,0,1,7,0,0,1,0,3,0,1,1,0,2,2016-02-04,2,11:15:00,11,15
2016-02-04 11:30:00,6,1,1,3,0,7,2,1,1,1,2,0,1,4,1,0,1,7,0,0,2,0,3,0,1,1,0,2,2016-02-04,2,11:30:00,11,30
2016-02-04 11:45:00,6,1,1,3,0,7,2,1,1,1,2,0,1,4,1,0,1,7,0,0,2,0,3,0,1,1,0,2,2016-02-04,2,11:45:00,11,45
2016-02-04 12:00:00,0,1,1,3,0,0,2,1,1,1,2,0,0,1,0,0,2,7,0,0,2,0,3,0,0,1,0,2,2016-02-04,2,12:00:00,12,0
2016-02-04 12:15:00,0,1,1,3,0,0,2,1,1,1,2,0,0,1,0,0,2,7,0,0,2,0,3,0,0,1,0,2,2016-02-04,2,12:15:00,12,15
2016-02-04 12:30:00,0,1,1,3,0,0,2,1,1,1,2,0,0,1,0,0,2,7,0,0,2,0,3,0,0,1,0,2,2016-02-04,2,12:30:00,12,30
2016-02-04 12:45:00,0,1,1,3,0,0,2,1,1,1,2,0,0,1,0,0,2,7,0,0,2,0,3,0,0,1,0,2,2016-02-04,2,12:45:00,12,45
2016-02-04 13:00:00,0,1,1,3,0,0,2,1,1,1,0,0,0,1,0,0,1,0,3,0,1,9,3,0,0,10,0,2,2016-02-04,2,13:00:00,13,0
2016-02-04 13:15:00,0,1,1,3,0,1,2,1,1,1,0,0,0,1,0,0,5,0,3,0,1,9,3,0,0,10,0,2,2016-02-04,2,13:15:00,13,15
2016-02-04 13:30:00,0,2,1,3,0,1,2,1,1,1,0,0,0,1,0,0,5,4,3,0,1,9,3,0,0,10,0,2,2016-02-04,2,13:30:00,13,30
